VSG,pct,day,parasites
c2169_g1_i1_d12_1431,1.842614543,18,1842.614543
c2169_g1_i1_d12_1431,.001,21,1
c2169_g1_i1_d12_1431,0.012564294,24,18846.44055
c2169_g1_i1_d12_1431,.001,26,1
c2169_g1_i1_d12_1431,.001,30,1
c4596_g3_i2_d14_1497,.001,7,1
c4596_g3_i2_d14_1497,.001,12,1
c4596_g3_i2_d14_1497,.001,14,1
c4596_g3_i2_d14_1497,0.018356085,18,18.35608495
c4596_g3_i2_d14_1497,0.200442022,21,200.4420222
c4596_g3_i2_d14_1497,0.155683945,24,233525.917
c4596_g3_i2_d14_1497,4.479397951,26,1164643.467
c4596_g3_i2_d14_1497,0.064387638,30,32193.81916
c3801_g2_i4_d18_1029,.001,7,1
c3801_g2_i4_d18_1029,.001,12,1
c3801_g2_i4_d18_1029,.001,14,1
c3801_g2_i4_d18_1029,.001,18,1
c3801_g2_i4_d18_1029,.001,21,1
c3801_g2_i4_d18_1029,.001,24,1
c3801_g2_i4_d18_1029,0.041013218,26,10663.43668
c3801_g2_i4_d18_1029,.001,30,1
c4596_g2_i1_d14_1422,.001,7,1
c4596_g2_i1_d14_1422,.001,12,1
c4596_g2_i1_d14_1422,.001,14,1
c4596_g2_i1_d14_1422,3.654021683,18,3654.021683
c4596_g2_i1_d14_1422,.001,21,1
c4596_g2_i1_d14_1422,.001,24,1
c4596_g2_i1_d14_1422,.001,26,1
c4596_g2_i1_d14_1422,.001,30,1
c3761_g2_i1_d26_1392,.001,7,1
c3761_g2_i1_d26_1392,.001,12,1
c3761_g2_i1_d26_1392,.001,14,1
c3761_g2_i1_d26_1392,0.099758822,18,99.75882167
c3761_g2_i1_d26_1392,0.698084815,21,698.0848146
c3761_g2_i1_d26_1392,0.220585715,24,330878.5721
c3761_g2_i1_d26_1392,12.7899246,26,3325380.396
c3761_g2_i1_d26_1392,.001,30,1
c2565_g1_i1_d12_1500,.001,7,1
c2565_g1_i1_d12_1500,0.025923932,12,25.92393198
c2565_g1_i1_d12_1500,.001,14,1
c2565_g1_i1_d12_1500,.001,18,1
c2565_g1_i1_d12_1500,.001,21,1
c2565_g1_i1_d12_1500,.001,24,1
c2565_g1_i1_d12_1500,.001,26,1
c2565_g1_i1_d12_1500,.001,30,1
c1999_g1_i1_d18_1302,.001,7,1
c1999_g1_i1_d18_1302,1.016008925,12,1016.008925
c1999_g1_i1_d18_1302,0.064546454,14,42600.65974
c1999_g1_i1_d18_1302,0.010840719,18,10.84071928
c1999_g1_i1_d18_1302,.001,21,1
c1999_g1_i1_d18_1302,.001,24,1
c1999_g1_i1_d18_1302,.001,26,1
c1999_g1_i1_d18_1302,.001,30,1
c3790_g1_i1_d26_1497,.001,7,1
c3790_g1_i1_d26_1497,.001,12,1
c3790_g1_i1_d26_1497,.001,14,1
c3790_g1_i1_d26_1497,0.171549161,18,171.5491608
c3790_g1_i1_d26_1497,0.053616515,21,53.61651488
c3790_g1_i1_d26_1497,0.018257745,24,27386.61731
c3790_g1_i1_d26_1497,4.25973806,26,1107531.896
c3790_g1_i1_d26_1497,.001,30,1
c473_g1_i1_d12_1605,.001,7,1
c473_g1_i1_d12_1605,8.459488937,12,8459.488937
c473_g1_i1_d12_1605,.001,14,1
c473_g1_i1_d12_1605,.001,18,1
c473_g1_i1_d12_1605,.001,21,1
c473_g1_i1_d12_1605,.001,24,1
c473_g1_i1_d12_1605,.001,26,1
c473_g1_i1_d12_1605,.001,30,1
c4621_g1_i1_d14_1551,.001,7,1
c4621_g1_i1_d14_1551,0.765105921,12,765.1059206
c4621_g1_i1_d14_1551,1.030114286,14,679875.4289
c4621_g1_i1_d14_1551,3.45198396,18,3451.98396
c4621_g1_i1_d14_1551,.001,21,1
c4621_g1_i1_d14_1551,.001,24,1
c4621_g1_i1_d14_1551,.001,26,1
c4621_g1_i1_d14_1551,.001,30,1
c3604_g1_i3_d18_1482,.001,7,1
c3604_g1_i3_d18_1482,0.103240711,12,103.240711
c3604_g1_i3_d18_1482,.001,14,1
c3604_g1_i3_d18_1482,.001,18,1
c3604_g1_i3_d18_1482,.001,21,1
c3604_g1_i3_d18_1482,.001,24,1
c3604_g1_i3_d18_1482,.001,26,1
c3604_g1_i3_d18_1482,.001,30,1
c3790_g6_i2_d26_1512,.001,7,1
c3790_g6_i2_d26_1512,0.026674904,12,26.67490441
c3790_g6_i2_d26_1512,.001,14,1
c3790_g6_i2_d26_1512,.001,18,1
c3790_g6_i2_d26_1512,.001,21,1
c3790_g6_i2_d26_1512,.001,24,1
c3790_g6_i2_d26_1512,.001,26,1
c3790_g6_i2_d26_1512,.001,30,1
c470_g1_i1_d12_1461,.001,7,1
c470_g1_i1_d12_1461,0.016525459,12,16.52545878
c470_g1_i1_d12_1461,.001,14,1
c470_g1_i1_d12_1461,1.235084548,18,1235.084548
c470_g1_i1_d12_1461,0.100902761,21,100.9027607
c470_g1_i1_d12_1461,.001,24,1
c470_g1_i1_d12_1461,.001,26,1
c470_g1_i1_d12_1461,.001,30,1
c2673_g1_i1_d14_1439,.001,7,1
c2673_g1_i1_d14_1439,.001,12,1
c2673_g1_i1_d14_1439,.001,14,1
c2673_g1_i1_d14_1439,0.946646903,18,946.6469029
c2673_g1_i1_d14_1439,0.13350354,21,133.5035402
c2673_g1_i1_d14_1439,.001,24,1
c2673_g1_i1_d14_1439,.001,26,1
c2673_g1_i1_d14_1439,.001,30,1
c2524_g1_i1_d6-7_1452,.001,7,1
c2524_g1_i1_d6-7_1452,.001,12,1
c2524_g1_i1_d6-7_1452,.001,14,1
c2524_g1_i1_d6-7_1452,.001,18,1
c2524_g1_i1_d6-7_1452,.001,21,1
c2524_g1_i1_d6-7_1452,.001,24,1
c2524_g1_i1_d6-7_1452,.001,26,1
c2524_g1_i1_d6-7_1452,0.133805296,30,66902.64812
c4596_g1_i1_d14_1519,.001,7,1
c4596_g1_i1_d14_1519,.001,12,1
c4596_g1_i1_d14_1519,.001,14,1
c4596_g1_i1_d14_1519,.001,18,1
c4596_g1_i1_d14_1519,.001,21,1
c4596_g1_i1_d14_1519,.001,24,1
c4596_g1_i1_d14_1519,.001,26,1
c4596_g1_i1_d14_1519,0.100117031,30,50058.51545
c3444_g1_i1_d18_1419,.001,7,1
c3444_g1_i1_d18_1419,.001,12,1
c3444_g1_i1_d18_1419,.001,14,1
c3444_g1_i1_d18_1419,0.018323396,18,18.32339627
c3444_g1_i1_d18_1419,.001,21,1
c3444_g1_i1_d18_1419,.001,24,1
c3444_g1_i1_d18_1419,0.071444816,26,18575.65222
c3444_g1_i1_d18_1419,.001,30,1
c4500_g2_i2_d21_1395,.001,7,1
c4500_g2_i2_d21_1395,.001,12,1
c4500_g2_i2_d21_1395,.001,14,1
c4500_g2_i2_d21_1395,.001,18,1
c4500_g2_i2_d21_1395,.001,21,1
c4500_g2_i2_d21_1395,.001,24,1
c4500_g2_i2_d21_1395,.001,26,1
c4500_g2_i2_d21_1395,0.794960775,30,397480.3877
c3312_g1_i1_d18_1575,.001,7,1
c3312_g1_i1_d18_1575,.001,12,1
c3312_g1_i1_d18_1575,.001,14,1
c3312_g1_i1_d18_1575,.001,18,1
c3312_g1_i1_d18_1575,.001,21,1
c3312_g1_i1_d18_1575,.001,24,1
c3312_g1_i1_d18_1575,.001,26,1
c3312_g1_i1_d18_1575,0.298850982,30,149425.491
c3790_g5_i1_d26_1530,.001,7,1
c3790_g5_i1_d26_1530,.001,12,1
c3790_g5_i1_d26_1530,.001,14,1
c3790_g5_i1_d26_1530,.001,18,1
c3790_g5_i1_d26_1530,.001,21,1
c3790_g5_i1_d26_1530,.001,24,1
c3790_g5_i1_d26_1530,0.010355157,26,2692.340793
c3790_g5_i1_d26_1530,0.166898424,30,83449.21181
c4596_g4_i1_d14_1383,.001,7,1
c4596_g4_i1_d14_1383,.001,12,1
c4596_g4_i1_d14_1383,.001,14,1
c4596_g4_i1_d14_1383,34.38333982,18,34383.33982
c4596_g4_i1_d14_1383,0.263033988,21,263.0339882
c4596_g4_i1_d14_1383,.001,24,1
c4596_g4_i1_d14_1383,0.044249173,26,11504.78508
c4596_g4_i1_d14_1383,.001,30,1
c4361_g1_i1_d21_1458,.001,7,1
c4361_g1_i1_d21_1458,.001,12,1
c4361_g1_i1_d21_1458,.001,14,1
c4361_g1_i1_d21_1458,0.016083667,18,16.08366722
c4361_g1_i1_d21_1458,2.841529067,21,2841.529067
c4361_g1_i1_d21_1458,4.747844544,24,7121766.816
c4361_g1_i1_d21_1458,24.92357931,26,6480130.621
c4361_g1_i1_d21_1458,.001,30,1
c3778_g4_i1_d18_1377,.001,7,1
c3778_g4_i1_d18_1377,.001,12,1
c3778_g4_i1_d18_1377,.001,14,1
c3778_g4_i1_d18_1377,.001,18,1
c3778_g4_i1_d18_1377,0.0246307,21,24.63069998
c3778_g4_i1_d18_1377,.001,24,1
c3778_g4_i1_d18_1377,.001,26,1
c3778_g4_i1_d18_1377,0.074737986,30,37368.99282
c3205_g1_i1_d26_1422,.001,7,1
c3205_g1_i1_d26_1422,.001,12,1
c3205_g1_i1_d26_1422,.001,14,1
c3205_g1_i1_d26_1422,.001,18,1
c3205_g1_i1_d26_1422,.001,21,1
c3205_g1_i1_d26_1422,.001,24,1
c3205_g1_i1_d26_1422,0.011696413,26,3041.067268
c3205_g1_i1_d26_1422,.001,30,1
c4517_g2_i1_d21_1467,.001,7,1
c4517_g2_i1_d21_1467,.001,12,1
c4517_g2_i1_d21_1467,0.01119049,14,7385.723361
c4517_g2_i1_d21_1467,0.051772548,18,51.77254824
c4517_g2_i1_d21_1467,0.087464268,21,87.46426775
c4517_g2_i1_d21_1467,0.034194753,24,51292.12893
c4517_g2_i1_d21_1467,4.469852229,26,1162161.58
c4517_g2_i1_d21_1467,56.88768298,30,28443841.49
c5515_g4_i2_d24_1154,.001,7,1
c5515_g4_i2_d24_1154,.001,12,1
c5515_g4_i2_d24_1154,.001,14,1
c5515_g4_i2_d24_1154,.001,18,1
c5515_g4_i2_d24_1154,.001,21,1
c5515_g4_i2_d24_1154,.001,24,1
c5515_g4_i2_d24_1154,.001,26,1
c5515_g4_i2_d24_1154,0.015281787,30,7640.893578
c452_g1_i1_d21_1533,.001,7,1
c452_g1_i1_d21_1533,.001,12,1
c452_g1_i1_d21_1533,.001,14,1
c452_g1_i1_d21_1533,.001,18,1
c452_g1_i1_d21_1533,0.055122614,21,55.12261358
c452_g1_i1_d21_1533,.001,24,1
c452_g1_i1_d21_1533,.001,26,1
c452_g1_i1_d21_1533,.001,30,1
c4029_g1_i1_d30_1423,.001,7,1
c4029_g1_i1_d30_1423,.001,12,1
c4029_g1_i1_d30_1423,.001,14,1
c4029_g1_i1_d30_1423,.001,18,1
c4029_g1_i1_d30_1423,.001,21,1
c4029_g1_i1_d30_1423,.001,24,1
c4029_g1_i1_d30_1423,0.012138577,26,3156.029911
c4029_g1_i1_d30_1423,1.937470069,30,968735.0346
c3790_g3_i1_d26_1542,.001,7,1
c3790_g3_i1_d26_1542,.001,12,1
c3790_g3_i1_d26_1542,.001,14,1
c3790_g3_i1_d26_1542,1.025283569,18,1025.283569
c3790_g3_i1_d26_1542,88.86343817,21,88863.43817
c3790_g3_i1_d26_1542,87.37856978,24,131067854.7
c3790_g3_i1_d26_1542,.001,26,1
c3790_g3_i1_d26_1542,.001,30,1
c3724_g1_i3_d26_1371,.001,7,1
c3724_g1_i3_d26_1371,.001,12,1
c3724_g1_i3_d26_1371,.001,14,1
c3724_g1_i3_d26_1371,.001,18,1
c3724_g1_i3_d26_1371,0.045845736,21,45.84573646
c3724_g1_i3_d26_1371,0.040364932,24,60547.39776
c3724_g1_i3_d26_1371,9.579725381,26,2490728.599
c3724_g1_i3_d26_1371,.001,30,1
c3865_g1_i3_d18_1395,.001,7,1
c3865_g1_i3_d18_1395,.001,12,1
c3865_g1_i3_d18_1395,.001,14,1
c3865_g1_i3_d18_1395,.001,18,1
c3865_g1_i3_d18_1395,.001,21,1
c3865_g1_i3_d18_1395,.001,24,1
c3865_g1_i3_d18_1395,1.051824244,26,273474.3033
c3865_g1_i3_d18_1395,9.515282116,30,4757641.058
c3743_g1_i1_d18_1465,.001,7,1
c3743_g1_i1_d18_1465,.001,12,1
c3743_g1_i1_d18_1465,.001,14,1
c3743_g1_i1_d18_1465,.001,18,1
c3743_g1_i1_d18_1465,.001,21,1
c3743_g1_i1_d18_1465,.001,24,1
c3743_g1_i1_d18_1465,.001,26,1
c3743_g1_i1_d18_1465,0.161866071,30,80933.03532
c4501_g1_i1_d14_1470,.001,7,1
c4501_g1_i1_d14_1470,.001,12,1
c4501_g1_i1_d14_1470,.001,14,1
c4501_g1_i1_d14_1470,.001,18,1
c4501_g1_i1_d14_1470,.001,21,1
c4501_g1_i1_d14_1470,.001,24,1
c4501_g1_i1_d14_1470,0.077165472,26,20063.02285
c4501_g1_i1_d14_1470,.001,30,1
c3738_g2_i1_d18_1404,.001,7,1
c3738_g2_i1_d18_1404,.001,12,1
c3738_g2_i1_d18_1404,.001,14,1
c3738_g2_i1_d18_1404,.001,18,1
c3738_g2_i1_d18_1404,0.01063039,21,10.63038951
c3738_g2_i1_d18_1404,.001,24,1
c3738_g2_i1_d18_1404,.001,26,1
c3738_g2_i1_d18_1404,.001,30,1
c4500_g3_i2_d21_1017,.001,7,1
c4500_g3_i2_d21_1017,.001,12,1
c4500_g3_i2_d21_1017,.001,14,1
c4500_g3_i2_d21_1017,.001,18,1
c4500_g3_i2_d21_1017,.001,21,1
c4500_g3_i2_d21_1017,.001,24,1
c4500_g3_i2_d21_1017,0.148336897,26,38567.59309
c4500_g3_i2_d21_1017,28.51194627,30,14255973.13
c3239_g2_i1_d30_1443,.001,7,1
c3239_g2_i1_d30_1443,.001,12,1
c3239_g2_i1_d30_1443,.001,14,1
c3239_g2_i1_d30_1443,.001,18,1
c3239_g2_i1_d30_1443,.001,21,1
c3239_g2_i1_d30_1443,.001,24,1
c3239_g2_i1_d30_1443,.001,26,1
c3239_g2_i1_d30_1443,0.012054143,30,6027.07138
c3836_g2_i1_d18_1600,.001,7,1
c3836_g2_i1_d18_1600,.001,12,1
c3836_g2_i1_d18_1600,.001,14,1
c3836_g2_i1_d18_1600,.001,18,1
c3836_g2_i1_d18_1600,.001,21,1
c3836_g2_i1_d18_1600,.001,24,1
c3836_g2_i1_d18_1600,.001,26,1
c3836_g2_i1_d18_1600,0.241658853,30,120829.4264
c2947_g1_i1_d30_1719,.001,7,1
c2947_g1_i1_d30_1719,.001,12,1
c2947_g1_i1_d30_1719,.001,14,1
c2947_g1_i1_d30_1719,.001,18,1
c2947_g1_i1_d30_1719,.001,21,1
c2947_g1_i1_d30_1719,.001,24,1
c2947_g1_i1_d30_1719,0.016552416,26,4303.62826
c2947_g1_i1_d30_1719,.001,30,1
c3773_g1_i1_d26_1456,.001,7,1
c3773_g1_i1_d26_1456,.001,12,1
c3773_g1_i1_d26_1456,.001,14,1
c3773_g1_i1_d26_1456,.001,18,1
c3773_g1_i1_d26_1456,.001,21,1
c3773_g1_i1_d26_1456,.001,24,1
c3773_g1_i1_d26_1456,.001,26,1
c3773_g1_i1_d26_1456,0.038828929,30,19414.46458
c4386_g4_i1_d21_1602,.001,7,1
c4386_g4_i1_d21_1602,.001,12,1
c4386_g4_i1_d21_1602,.001,14,1
c4386_g4_i1_d21_1602,.001,18,1
c4386_g4_i1_d21_1602,.001,21,1
c4386_g4_i1_d21_1602,0.011034655,24,16551.9831
c4386_g4_i1_d21_1602,.001,26,1
c4386_g4_i1_d21_1602,.001,30,1
c4454_g1_i1_d21_1473,.001,7,1
c4454_g1_i1_d21_1473,.001,12,1
c4454_g1_i1_d21_1473,.001,14,1
c4454_g1_i1_d21_1473,.001,18,1
c4454_g1_i1_d21_1473,0.073426674,21,73.42667367
c4454_g1_i1_d21_1473,.001,24,1
c4454_g1_i1_d21_1473,0.011790249,26,3065.464729
c4454_g1_i1_d21_1473,.001,30,1
c3809_g1_i1_d18_1425,.001,7,1
c3809_g1_i1_d18_1425,.001,12,1
c3809_g1_i1_d18_1425,.001,14,1
c3809_g1_i1_d18_1425,.001,18,1
c3809_g1_i1_d18_1425,0.151311464,21,151.3114643
c3809_g1_i1_d18_1425,.001,24,1
c3809_g1_i1_d18_1425,1.42314689,26,370018.1914
c3809_g1_i1_d18_1425,0.377401428,30,188700.7138
c4386_g1_i1_d21_1473,.001,7,1
c4386_g1_i1_d21_1473,.001,12,1
c4386_g1_i1_d21_1473,.001,14,1
c4386_g1_i1_d21_1473,.001,18,1
c4386_g1_i1_d21_1473,5.965170765,21,5965.170765
c4386_g1_i1_d21_1473,7.219200539,24,10828800.81
c4386_g1_i1_d21_1473,34.94475819,26,9085637.129
c4386_g1_i1_d21_1473,.001,30,1
c3770_g2_i1_d26_1545,.001,7,1
c3770_g2_i1_d26_1545,.001,12,1
c3770_g2_i1_d26_1545,.001,14,1
c3770_g2_i1_d26_1545,.001,18,1
c3770_g2_i1_d26_1545,0.093554019,21,93.55401866
c3770_g2_i1_d26_1545,0.037470271,24,56205.40679
c3770_g2_i1_d26_1545,.001,26,1
c3770_g2_i1_d26_1545,.001,30,1
c4063_g1_i2_d21_1235,.001,7,1
c4063_g1_i2_d21_1235,.001,12,1
c4063_g1_i2_d21_1235,.001,14,1
c4063_g1_i2_d21_1235,.001,18,1
c4063_g1_i2_d21_1235,0.062804518,21,62.80451783
c4063_g1_i2_d21_1235,.001,24,1
c4063_g1_i2_d21_1235,.001,26,1
c4063_g1_i2_d21_1235,.001,30,1
c3449_g1_i1_d26_1437,.001,7,1
c3449_g1_i1_d26_1437,.001,12,1
c3449_g1_i1_d26_1437,.001,14,1
c3449_g1_i1_d26_1437,.001,18,1
c3449_g1_i1_d26_1437,.001,21,1
c3449_g1_i1_d26_1437,.001,24,1
c3449_g1_i1_d26_1437,0.027951661,26,7267.431763
c3449_g1_i1_d26_1437,.001,30,1
c3840_g1_i1_d18_1485,.001,7,1
c3840_g1_i1_d18_1485,.001,12,1
c3840_g1_i1_d18_1485,.001,14,1
c3840_g1_i1_d18_1485,.001,18,1
c3840_g1_i1_d18_1485,.001,21,1
c3840_g1_i1_d18_1485,.001,24,1
c3840_g1_i1_d18_1485,0.214218811,26,55696.89081
c3840_g1_i1_d18_1485,.001,30,1
c3798_g1_i2_d26_1420,.001,7,1
c3798_g1_i2_d26_1420,.001,12,1
c3798_g1_i2_d26_1420,.001,14,1
c3798_g1_i2_d26_1420,.001,18,1
c3798_g1_i2_d26_1420,.001,21,1
c3798_g1_i2_d26_1420,0.018730655,24,28095.98204
c3798_g1_i2_d26_1420,0.56936467,26,148034.8143
c3798_g1_i2_d26_1420,.001,30,1
c3946_g1_i1_d30_1450,.001,7,1
c3946_g1_i1_d30_1450,.001,12,1
c3946_g1_i1_d30_1450,.001,14,1
c3946_g1_i1_d30_1450,.001,18,1
c3946_g1_i1_d30_1450,.001,21,1
c3946_g1_i1_d30_1450,.001,24,1
c3946_g1_i1_d30_1450,0.010471862,26,2722.684003
c3946_g1_i1_d30_1450,.001,30,1
c2085_g1_i1_d30_1500,.001,7,1
c2085_g1_i1_d30_1500,.001,12,1
c2085_g1_i1_d30_1500,.001,14,1
c2085_g1_i1_d30_1500,.001,18,1
c2085_g1_i1_d30_1500,.001,21,1
c2085_g1_i1_d30_1500,.001,24,1
c2085_g1_i1_d30_1500,0.01150055,26,2990.142936
c2085_g1_i1_d30_1500,.001,30,1
c3969_g2_i2_d30_1456,.001,7,1
c3969_g2_i2_d30_1456,.001,12,1
c3969_g2_i2_d30_1456,.001,14,1
c3969_g2_i2_d30_1456,.001,18,1
c3969_g2_i2_d30_1456,.001,21,1
c3969_g2_i2_d30_1456,.001,24,1
c3969_g2_i2_d30_1456,.001,26,1
c3969_g2_i2_d30_1456,0.484699932,30,242349.9661
c3981_g1_i1_d30_1458,.001,7,1
c3981_g1_i1_d30_1458,.001,12,1
c3981_g1_i1_d30_1458,.001,14,1
c3981_g1_i1_d30_1458,.001,18,1
c3981_g1_i1_d30_1458,.001,21,1
c3981_g1_i1_d30_1458,.001,24,1
c3981_g1_i1_d30_1458,.001,26,1
c3981_g1_i1_d30_1458,0.026396367,30,13198.18328
